,source,target,maxspeed,name,length,tunnel,osmid,ref,width,bridge,railway,oneway,lanes,geometry,service
1760,1014677750,4675336142,90,"['Arnóia', 'Linha do Oeste']",17419.980000000007,,"[473296256, 473416075, 422207121, 103372820, 95384084, 91485720, 422207173, 473416015, 473416021, 473416022, 64836320, 473416041, 95384045, 473416051, 473416052, 158253173, 158253177, 158253180, 473416063]",,,yes,rail,False,,"LINESTRING (-9.1397283 39.4047235, -9.1396328 39.404325, -9.1390688 39.4021214, -9.1390221 39.4019452, -9.13887 39.401348, -9.1387864 39.4009351, -9.1387233 39.4005925, -9.1386973 39.4002174, -9.1387083 39.3997931, -9.1387853 39.3993435, -9.1389191 39.3989095, -9.1390977 39.3985219, -9.1391743 39.3983887, -9.1397126 39.397541, -9.140063 39.396989, -9.1401941 39.3967416, -9.1403133 39.3964876, -9.1404872 39.3959435, -9.1405537 39.39547, -9.1405797 39.39512, -9.140548 39.3947299, -9.1404741 39.3943456, -9.140358 39.3939389, -9.1397747 39.3922365, -9.1397588 39.39219, -9.1386446 39.3889552, -9.1379024 39.3868006, -9.1378392 39.3865956, -9.1377627 39.3863476, -9.13768 39.386022, -9.1376238 39.385699, -9.1375827 39.3853489, -9.1375938 39.3848541, -9.1376431 39.3844227, -9.1377326 39.3840199, -9.1378619 39.3836243, -9.1379562 39.3833942, -9.1380787 39.3831391, -9.1382092 39.3828977, -9.1383355 39.382691, -9.138641 39.3822677, -9.1389746 39.3818944, -9.1393457 39.3815423, -9.1395529 39.3813689, -9.1397454 39.3812207, -9.1401881 39.3809211, -9.1405253 39.380695, -9.1412932 39.3801802, -9.1417963 39.3797873, -9.1420364 39.3795558, -9.1423583 39.3792252, -9.1460451 39.3748673, -9.1473177 39.3733521, -9.1476104 39.3730035, -9.1478054 39.372783, -9.1480509 39.3725176, -9.1485452 39.3720304, -9.1492574 39.3714748, -9.1499697 39.3709685, -9.1553287 39.3678174, -9.1555554 39.3676775, -9.1557579 39.3675489, -9.1559096 39.3674481, -9.1559699 39.367408, -9.1561884 39.3672516, -9.1564009 39.3670992, -9.1565269 39.3670025, -9.156718 39.3668548, -9.1572384 39.3664348, -9.1573197 39.3663696, -9.1575532 39.3661773, -9.1579848 39.3658098, -9.1590567 39.3649032, -9.1616755 39.3627058, -9.1620455 39.3623836, -9.1621168 39.3623162, -9.1626247 39.3617805, -9.1628427 39.3615046, -9.1630901 39.3611506, -9.1633046 39.3608125, -9.1633933 39.3606549, -9.1664482 39.355225, -9.1678872 39.352618, -9.1680143 39.3523904, -9.1689923 39.3506393, -9.1694429 39.3498304, -9.1703214 39.3482311, -9.1703912 39.3481077, -9.1707181 39.3475332, -9.1718998 39.3454124, -9.1720373 39.3451391, -9.1724018 39.3445006, -9.172602 39.3441456, -9.1747074 39.3404133, -9.1760706 39.3379135, -9.1766459 39.3368946, -9.1769263 39.336424, -9.1771677 39.3359863, -9.1772189 39.3358946, -9.1774151 39.3355434, -9.1787341 39.3331444, -9.1790774 39.3324141, -9.1794314 39.3313934, -9.1798526 39.3298923, -9.1806456 39.3273342, -9.1806759 39.3272366, -9.1810904 39.3257759, -9.1811695 39.3253102, -9.1811695 39.324862, -9.1810193 39.3241565, -9.1808616 39.3237976, -9.1806653 39.3234511, -9.1803805 39.3230738, -9.1800752 39.322729, -9.1794242 39.3220339, -9.1777591 39.3202561, -9.177445 39.3198878, -9.1771433 39.3194906, -9.1770594 39.3193251, -9.1769209 39.3190521, -9.1767157 39.3183196, -9.1764623 39.3165714, -9.1764555 39.3163494, -9.1764716 39.3159332, -9.1765588 39.315428, -9.1767116 39.3147827, -9.1768002 39.3142047, -9.1768458 39.3136071, -9.1768028 39.3131235, -9.1766956 39.3127054, -9.1765159 39.3123349, -9.1762128 39.3118804, -9.1758266 39.3114571, -9.1751721 39.3109673, -9.1749636 39.3108471, -9.1746249 39.3106519, -9.1736083 39.3101361, -9.1731015 39.3098259, -9.1724765 39.3093216, -9.1720084 39.3087914, -9.1713955 39.308091, -9.1710737 39.3076468, -9.1709235 39.3073729, -9.1707438 39.3069661, -9.1696508 39.3036662, -9.1695011 39.3033237, -9.1694108 39.3031171, -9.1690888 39.3026408, -9.1686811 39.3021925, -9.1681769 39.3017359, -9.1665676 39.3005902, -9.1661277 39.3002166, -9.1655161 39.2995275, -9.1654504 39.2994447, -9.1654213 39.2994079, -9.1643078 39.2980029, -9.1638814 39.2974062, -9.1633918 39.2965634, -9.163122 39.295936, -9.1630968 39.2958774, -9.1629377 39.2954385, -9.1628153 39.2949779, -9.1627265 39.294557, -9.1626738 39.2942665, -9.16254 39.2935293, -9.1625324 39.2934875, -9.1620593 39.2908798, -9.161924 39.2903517, -9.161718 39.2897179, -9.1613902 39.2889646, -9.1603261 39.2872317, -9.1586017 39.2844237, -9.1583859 39.2839757, -9.1581227 39.2833492, -9.1579631 39.2827398, -9.1576758 39.2814427, -9.1571395 39.2786105, -9.1571318 39.2785698, -9.1570096 39.2780881, -9.1568511 39.2776432, -9.1566654 39.2772742, -9.1563744 39.2768342, -9.1560842 39.2764904, -9.1557007 39.2761208, -9.1552395 39.2757565, -9.1545443 39.2753211, -9.1543919 39.2752321, -9.1537227 39.2748414, -9.1532213 39.2744891, -9.1527657 39.2741026, -9.1523924 39.2737018, -9.15216 39.2733845, -9.1512049 39.2718159, -9.1509452 39.2713304, -9.1509296 39.2712792, -9.1507541 39.2707007, -9.150661 39.2701241, -9.1507051 39.2694717, -9.1508472 39.2687888, -9.1509426 39.2685437, -9.1510168 39.2683836, -9.1512071 39.2680201, -9.1515881 39.2674666, -9.1517396 39.2672652, -9.1524627 39.2662976)",
1761,1014677750,1014678118,90,Linha do Oeste,608.996,,"[279017280, 473291043]",,,,rail,False,,"LINESTRING (-9.1397283 39.4047235, -9.1399954 39.4057911, -9.1401737 39.4064693, -9.1402365 39.4067664, -9.1404278 39.4076023, -9.1410468 39.4101045)",
1762,1014678118,1705811695,,,58.318,,158370994,,,,rail,False,,,siding
1763,1014678118,1705812066,90,Linha do Oeste,37.166,,279017280,,,,rail,False,,,
1764,1106077084,4675336144,,,54.549,,473416005,,,,rail,False,,,
1765,1106077084,1106077307,90,,132.601,,95384017,,,,rail,False,,"LINESTRING (-9.155232 39.2625647, -9.1554213 39.2622715, -9.1555701 39.2619686, -9.1557571 39.2614477)",
1766,1106077084,4675336142,90,Linha do Oeste,478.701,,"[473416001, 473416002]",,,,rail,False,,"LINESTRING (-9.155232 39.2625647, -9.1548486 39.2630997, -9.1547609 39.263222, -9.1533714 39.2651095, -9.1524627 39.2662976)",
1767,1106077307,4675336103,,,162.948,,473416004,,,,rail,False,,"LINESTRING (-9.1557571 39.2614477, -9.1556869 39.2617824, -9.1555809 39.2621406, -9.1554535 39.2624729, -9.1552953 39.2628665)",
1768,1130831978,1674363014,80,Linha de Vendas Novas,464.4869999999999,,"[97673952, 97673976, 154986976, 154986975]",,,yes,rail,False,,"LINESTRING (-8.7709154 39.1156063, -8.7711757 39.1157286, -8.7714171 39.1158449, -8.7716456 39.1159415, -8.7719515 39.1160428, -8.7722783 39.1161226, -8.7726208 39.1161758, -8.7729672 39.1162238, -8.7733113 39.1162261, -8.7736575 39.1162038, -8.7740042 39.1161488, -8.7743263 39.1160811, -8.7746111 39.1159917, -8.7748917 39.1158732, -8.7751529 39.115742, -8.7753946 39.1155945, -8.775554 39.1154389, -8.775605 39.1153984, -8.7757467 39.1152832)",
1769,1130831978,1130832326,80,Linha de Vendas Novas,5651.865,,"[97673984, 97673957, 97673989, 640542092, 527863118, 97674007, 97673982]",,,yes,rail,False,,"LINESTRING (-8.7709154 39.1156063, -8.7708388 39.1155613, -8.7704647 39.1153612, -8.7699532 39.1150929, -8.769361 39.1147772, -8.7690131 39.1145917, -8.7688371 39.1144969, -8.7685291 39.1143432, -8.7679781 39.1141222, -8.7671225 39.1138769, -8.7662006 39.113794, -8.7656474 39.113818, -8.7653656 39.1138302, -8.7627826 39.1142043, -8.7594869 39.1147269, -8.7586328 39.1148575, -8.7577901 39.1149135, -8.7571654 39.1148832, -8.7565409 39.1147943, -8.7557793 39.1145611, -8.7542986 39.1139514, -8.7504144 39.1123519, -8.7440924 39.1097413, -8.7428227 39.109217, -8.739878 39.1079978, -8.7398621 39.1079912, -8.738663 39.1075132, -8.7358065 39.1061614, -8.7340167 39.1052734, -8.7328229 39.1046811, -8.7303001 39.10336, -8.7299569 39.1031847, -8.7294034 39.1028732, -8.7286646 39.102329, -8.7282777 39.1019589, -8.7276291 39.1012726, -8.7268876 39.1004037, -8.725835 39.0991645, -8.7257501 39.0990645, -8.725175 39.0983734, -8.7246882 39.0976683, -8.7242711 39.0969684, -8.7239641 39.0962501, -8.7236997 39.0954144, -8.7235254 39.0945828, -8.7230667 39.0915476, -8.7229709 39.0910259, -8.7228501 39.0905958, -8.7227623 39.090283, -8.7224395 39.0894362)",
1770,1130831978,1130832582,40,,867.6380000000001,,"[97673958, 153150952, 153150957, 154987186, 97674004]",,,yes,rail,False,,"LINESTRING (-8.7709154 39.1156063, -8.771155 39.1157515, -8.7713422 39.1159054, -8.7715513 39.1160851, -8.7717341 39.1162865, -8.7719106 39.116515, -8.7720555 39.116783, -8.7721444 39.1170237, -8.772227 39.1173018, -8.7722654 39.1175728, -8.7722719 39.1178391, -8.7722271 39.1181237, -8.7721726 39.1183396, -8.7720761 39.1186047, -8.7719556 39.1188327, -8.7717535 39.1190993, -8.7714522 39.1193956, -8.771217 39.119601, -8.7709511 39.1198457, -8.770687 39.1201126, -8.7704595 39.120387, -8.7702895 39.1206323, -8.77011 39.1208875, -8.7695706 39.1216886, -8.7691032 39.1223896)",
